TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
12399;2024-03-07 19:02:56;63994839.4;15;0;16;0;876;2024-03-09;2
12400;2024-03-07 19:03:04;6807368.45;25;0;22;0;6263;2024-03-09;2
12401;2024-03-07 19:04:53;71245845.34;2;4;3;4;7343;2024-03-09;2
12402;2024-03-07 19:05:28;96526029.11;20;8;27;8;3961;2024-03-09;2
12403;2024-03-07 19:05:45;225714387.06;26;0;3;0;3489;2024-03-09;2
12404;2024-03-07 19:05:46;190607066.77;21;4;10;4;5012;2024-03-09;2
12405;2024-03-07 19:05:55;133327793.98;19;3;3;3;1258;2024-03-09;2
12406;2024-03-07 19:07:27;95288228.07;20;2;16;2;483;2024-03-09;2
12407;2024-03-07 19:07:48;349600224.08;13;0;28;0;2326;2024-03-08;2
12408;2024-03-07 19:09:42;10824774.07;25;0;24;0;1658;2024-03-08;1
12409;2024-03-07 19:10:08;202040823.66;12;0;24;0;3265;2024-03-09;2
12410;2024-03-07 19:10:45;8410706.51;4;0;17;0;417;2024-03-08;2
12411;2024-03-07 19:10:45;90467527.03;4;3;20;3;4485;2024-03-08;1
12412;2024-03-07 19:10:52;29737585.63;5;8;21;8;1039;2024-03-09;2
12413;2024-03-07 19:11:26;27934371.22;6;0;30;0;5265;2024-03-07;1
12414;2024-03-07 19:12:17;125075026.07;12;0;13;0;917;2024-03-09;2
12415;2024-03-07 19:13:29;270749451.85;29;0;2;0;1804;2024-03-09;2
12416;2024-03-07 19:13:44;87554331.22;1;0;14;0;7013;2024-03-08;2
12417;2024-03-07 19:13:48;93285600.23;18;0;11;0;4109;2024-03-08;2
12418;2024-03-07 19:13:56;152267419.18;9;0;16;0;779;2024-03-09;2
12419;2024-03-07 19:13:56;35202774.52;25;0;22;0;2163;2024-03-07;1
12420;2024-03-07 19:14:37;157499777.52;27;1;7;1;5448;2024-03-09;2
12421;2024-03-07 19:15:23;270749451.85;2;7;29;7;1804;2024-03-09;2
12422;2024-03-07 19:16:10;78435372.3;21;0;5;0;6115;2024-03-09;2
12423;2024-03-07 19:16:25;136432823.49;22;3;27;3;1669;2024-03-09;2
12424;2024-03-07 19:16:44;270121954.02;7;3;13;3;345;2024-03-09;2
12425;2024-03-07 19:18:25;129539574.76;14;4;22;4;891;2024-03-08;1
12426;2024-03-07 19:18:28;356942162.7;19;0;2;0;2872;2024-03-08;2
12427;2024-03-07 19:19:17;179038668.51;20;0;28;0;416;2024-03-09;2
12428;2024-03-07 19:19:19;186328132.09;24;8;12;8;2347;2024-03-09;2
12429;2024-03-07 19:19:45;97030029.51;10;0;4;0;4979;2024-03-08;1
12430;2024-03-07 19:19:53;103457840.02;25;6;7;6;3374;2024-03-09;2
12431;2024-03-07 19:20:58;162819694.6;21;0;3;0;4533;2024-03-09;2
12432;2024-03-07 19:21:08;78435372.3;5;1;21;1;6115;2024-03-09;2
12433;2024-03-07 19:22:11;137250049.34;22;0;18;0;1830;2024-03-09;2
12434;2024-03-07 19:22:39;117253164.74;14;1;2;1;4303;2024-03-09;2
12435;2024-03-07 19:22:40;81506894.45;15;0;27;0;5432;2024-03-09;2
12436;2024-03-07 19:22:44;29676983.21;4;0;8;0;4699;2024-03-09;2
12437;2024-03-07 19:22:51;239896668.09;11;2;7;2;2978;2024-03-08;1
12438;2024-03-07 19:22:59;74835337.71;27;0;4;0;1843;2024-03-09;2
12439;2024-03-07 19:23:19;201867477.74;29;4;28;4;3147;2024-03-09;2
12440;2024-03-07 19:23:50;59352763.71;23;0;3;0;7336;2024-03-08;1
12441;2024-03-07 19:24:22;26722947.45;19;6;11;6;3919;2024-03-09;2
12442;2024-03-07 19:24:39;293662546.74;3;7;28;7;2682;2024-03-08;1
12443;2024-03-07 19:24:44;105382748.64;29;6;17;6;445;2024-03-09;2
12444;2024-03-07 19:27:19;166444990.4;15;1;17;1;4676;2024-03-09;2
12445;2024-03-07 19:28:32;132363456.23;29;5;19;5;30;2024-03-09;2
12446;2024-03-07 19:28:54;53714357.64;3;6;14;6;2720;2024-03-09;2
12447;2024-03-07 19:29:02;302371805.69;21;3;9;3;4939;2024-03-09;2
12448;2024-03-07 19:29:34;154467169.03;3;6;19;6;1822;2024-03-09;2
12449;2024-03-07 19:29:36;18221234.42;11;5;18;5;4859;2024-03-09;2
12450;2024-03-07 19:29:55;203594231.19;22;5;7;5;137;2024-03-09;2
12451;2024-03-07 19:29:59;74007862.42;4;3;19;3;2622;2024-03-08;1
12452;2024-03-07 19:31:45;228735487.0;13;0;6;0;4508;2024-03-08;2
12453;2024-03-07 19:34:00;116855498.41;4;0;17;0;5405;2024-03-08;1
12454;2024-03-07 19:37:03;112819375.12;20;4;4;4;3400;2024-03-09;2
12455;2024-03-07 19:38:08;47422616.91;5;0;19;0;2138;2024-03-09;2
12456;2024-03-07 19:38:35;122738292.61;27;3;10;3;7464;2024-03-08;1
12457;2024-03-07 19:41:38;137046681.4;18;7;14;7;7125;2024-03-09;2
12458;2024-03-07 19:50:24;11058396.75;8;6;20;6;6309;2024-03-09;2
12459;2024-03-07 19:51:53;153309513.0;4;1;28;1;1018;2024-03-09;2
12460;2024-03-07 19:55:05;77888281.87;29;6;15;6;6992;2024-03-09;2
12461;2024-03-07 19:56:22;33410150.73;6;0;25;0;5667;2024-03-08;2
12462;2024-03-07 19:59:23;119785819.72;27;0;19;0;7094;2024-03-09;2
12463;2024-03-07 20:04:18;165993688.92;9;0;26;0;1897;2024-03-09;2
12464;2024-03-07 20:08:01;47129220.07;12;8;30;8;5175;2024-03-09;2
12465;2024-03-07 20:08:47;345300869.24;24;0;27;0;3737;2024-03-08;2
12466;2024-03-07 20:10:54;43535325.42;15;5;12;5;518;2024-03-09;2
12467;2024-03-07 20:12:53;202471253.8;9;0;18;0;7112;2024-03-08;1
12468;2024-03-07 20:16:53;104899559.42;20;0;8;0;871;2024-03-09;2
12469;2024-03-07 20:24:06;153922593.57;15;7;27;7;5996;2024-03-09;2
12470;2024-03-07 20:24:18;187156941.84;13;0;21;0;423;2024-03-09;2
12471;2024-03-07 20:25:18;140494821.88;30;0;17;0;6955;2024-03-09;2
12472;2024-03-07 20:27:00;323211153.95;13;0;29;0;6145;2024-03-07;1
12473;2024-03-07 20:32:33;101526128.83;8;1;9;1;6224;2024-03-09;2
12474;2024-03-07 20:32:48;346408687.69;18;6;9;6;1256;2024-03-09;2
12475;2024-03-07 20:44:10;414232795.07;13;0;1;0;3013;2024-03-08;2
12476;2024-03-07 20:45:09;162819694.6;3;4;21;4;4533;2024-03-09;2
12477;2024-03-07 20:45:40;213842267.1;7;1;26;1;5042;2024-03-09;2
12478;2024-03-07 20:49:42;35272592.15;10;3;22;3;2623;2024-03-09;2
12479;2024-03-07 20:49:49;109171605.73;11;0;28;0;415;2024-03-09;2
12480;2024-03-07 20:50:48;266199417.76;13;0;28;0;5973;2024-03-08;2
12481;2024-03-07 20:51:05;259998443.87;29;0;7;0;2414;2024-03-08;2
12482;2024-03-07 20:56:23;46658443.28;26;0;13;0;5205;2024-03-09;2
12483;2024-03-07 21:00:41;106918246.61;30;7;12;7;7133;2024-03-09;2
12484;2024-03-07 21:00:52;251569764.7;29;0;12;0;1387;2024-03-08;1
12485;2024-03-07 21:01:37;199345316.98;1;7;2;7;6856;2024-03-09;2
12486;2024-03-07 21:01:48;78923406.68;16;0;10;0;253;2024-03-09;2
12487;2024-03-07 21:04:33;161327845.05;14;4;28;4;6256;2024-03-09;2
12488;2024-03-07 21:06:57;18000124.07;6;8;5;8;6964;2024-03-09;2
12489;2024-03-07 21:09:07;69692491.44;7;0;4;0;4931;2024-03-09;2
12490;2024-03-07 21:11:40;283057575.25;10;4;9;4;3563;2024-03-09;2
12491;2024-03-07 21:16:17;233573773.25;5;7;12;7;1627;2024-03-08;1
12492;2024-03-07 21:16:45;173417702.66;5;5;26;5;4907;2024-03-09;2
12493;2024-03-07 21:19:22;22995920.71;25;4;6;4;305;2024-03-08;1
12494;2024-03-07 21:22:40;21978272.63;3;0;26;0;832;2024-03-08;1
12495;2024-03-07 21:26:47;43141677.48;26;3;16;3;5363;2024-03-09;2
12496;2024-03-07 21:28:28;83634730.56;7;0;23;0;6172;2024-03-09;2
12497;2024-03-07 21:31:05;68594972.97;18;0;23;0;3180;2024-03-09;2
12498;2024-03-07 21:31:23;71283090.44;29;6;19;6;1263;2024-03-09;2
12499;2024-03-07 21:32:27;33899142.68;22;8;23;8;5586;2024-03-09;2
12500;2024-03-07 21:37:30;59063937.22;16;0;23;0;50;2024-03-08;2
12501;2024-03-07 21:41:26;19038530.12;25;3;6;3;7062;2024-03-09;2
12502;2024-03-07 21:43:42;75598042.98;25;0;6;0;1816;2024-03-09;2
12503;2024-03-07 21:48:49;216790884.08;7;7;12;7;3889;2024-03-09;2
12504;2024-03-07 22:18:36;79112002.75;12;0;26;0;6068;2024-03-08;1
12505;2024-03-07 22:20:35;47926259.39;19;6;25;6;5321;2024-03-08;1
12506;2024-03-07 22:21:04;262753350.99;19;0;25;0;687;2024-03-09;2
12507;2024-03-07 22:21:23;202471253.8;18;8;9;8;7112;2024-03-08;1
12508;2024-03-07 22:22:56;117298987.88;13;0;10;0;6647;2024-03-09;2
12509;2024-03-07 22:29:22;109181431.77;24;0;20;0;5263;2024-03-09;2
12510;2024-03-07 22:32:38;60445694.62;23;0;7;0;1814;2024-03-09;2
12511;2024-03-07 22:34:21;127057555.46;26;0;8;0;6520;2024-03-08;2
12512;2024-03-07 22:35:04;400891010.34;19;0;27;0;390;2024-03-08;2
12513;2024-03-07 22:38:17;7219912.18;25;0;17;0;7176;2024-03-09;2
12514;2024-03-07 22:39:20;150809814.57;22;6;18;6;2599;2024-03-09;2
12515;2024-03-07 22:40:23;57154239.77;30;0;18;0;2121;2024-03-09;2
12516;2024-03-07 22:41:32;17366353.86;22;4;18;4;5163;2024-03-09;2
12517;2024-03-07 22:41:41;148550991.76;26;0;16;0;4657;2024-03-09;2
12518;2024-03-07 22:41:47;23294629.38;25;8;12;8;1465;2024-03-09;2
12519;2024-03-07 22:42:17;167049075.69;24;0;27;0;4538;2024-03-08;2
12520;2024-03-07 22:43:12;233128969.66;5;0;26;0;3303;2024-03-09;2
12521;2024-03-07 22:49:40;90467527.03;20;0;4;0;4485;2024-03-08;1
12522;2024-03-07 22:49:42;216725934.3;29;7;19;7;5298;2024-03-09;2
12523;2024-03-07 22:50:40;220117273.18;11;1;17;1;1016;2024-03-09;2
12524;2024-03-07 22:54:00;34385936.73;25;0;7;0;1114;2024-03-09;2
12525;2024-03-07 22:55:14;336972847.61;25;3;30;3;3634;2024-03-09;2
12526;2024-03-07 22:55:47;213835040.69;28;3;7;3;395;2024-03-09;2
12527;2024-03-07 23:00:07;195907722.29;22;0;20;0;5814;2024-03-09;2
12528;2024-03-07 23:07:00;121860939.48;27;0;2;0;4873;2024-03-09;2
12529;2024-03-07 23:08:19;162441687.25;29;7;12;7;4528;2024-03-09;2
12530;2024-03-07 23:14:42;134141510.01;29;7;15;7;5551;2024-03-08;1
12531;2024-03-07 23:15:54;213409197.51;11;0;18;0;2260;2024-03-09;2
12532;2024-03-07 23:16:40;146902256.0;8;0;24;0;4434;2024-03-09;2
12533;2024-03-07 23:17:09;180541045.48;22;8;11;8;707;2024-03-09;2
12534;2024-03-07 23:25:12;134952327.57;3;0;17;0;6510;2024-03-09;2
12535;2024-03-07 23:28:36;13248164.63;6;1;25;1;1079;2024-03-09;2
12536;2024-03-07 23:31:30;222624032.04;12;0;8;0;861;2024-03-09;2
12537;2024-03-07 23:33:38;236438989.03;8;3;19;3;3295;2024-03-09;2
12538;2024-03-07 23:33:41;116584826.33;1;0;17;0;260;2024-03-09;2
12539;2024-03-07 23:36:28;115398136.91;7;4;27;4;4666;2024-03-09;2
12540;2024-03-07 23:38:10;118765541.66;24;5;8;5;2067;2024-03-09;2
12541;2024-03-07 23:43:52;104828566.6;29;0;11;0;1539;2024-03-09;2
12542;2024-03-07 23:44:45;304128274.2;24;0;9;0;4957;2024-03-09;2
12543;2024-03-07 23:44:56;434938886.01;1;7;24;7;1396;2024-03-09;2
12544;2024-03-07 23:47:56;127224892.96;1;0;14;0;5820;2024-03-09;2
12545;2024-03-07 23:53:17;8864211.42;26;2;25;2;1576;2024-03-08;1
12546;2024-03-07 23:55:16;151427947.04;28;5;11;5;7021;2024-03-09;2
12547;2024-03-07 23:56:56;97413936.34;16;6;8;6;3166;2024-03-09;2
12548;2024-03-07 23:57:43;42135041.37;25;0;20;0;2184;2024-03-08;2
12549;2024-03-07 23:58:26;196661996.28;16;4;24;4;6171;2024-03-09;2
12550;2024-03-07 23:58:53;239633008.69;12;5;28;5;4804;2024-03-09;2
12551;2024-03-08 00:03:59;43656285.12;3;6;23;6;6094;2024-03-10;2
12552;2024-03-08 00:04:37;124447044.76;3;0;6;0;5408;2024-03-09;2
12553;2024-03-08 00:06:15;402260647.94;24;0;11;0;67;2024-03-10;2
12554;2024-03-08 00:06:51;216336036.96;10;0;2;0;1313;2024-03-09;2
12555;2024-03-08 00:07:43;65857695.68;12;0;27;0;4323;2024-03-10;2
12556;2024-03-08 00:08:34;206000137.98;20;0;13;0;3056;2024-03-10;2
12557;2024-03-08 00:14:36;46766459.06;2;1;18;1;105;2024-03-10;2
12558;2024-03-08 00:14:42;58486040.4;4;0;14;0;6140;2024-03-09;2
12559;2024-03-08 00:15:21;160049062.41;8;1;30;1;5485;2024-03-10;2
12560;2024-03-08 00:18:36;53230696.18;8;0;28;0;6906;2024-03-10;2
12561;2024-03-08 00:22:07;100150438.75;13;2;27;2;3862;2024-03-09;1
12562;2024-03-08 00:25:34;423223826.58;24;0;7;0;3550;2024-03-10;2
12563;2024-03-08 00:35:24;184208427.93;7;5;12;5;488;2024-03-09;1
12564;2024-03-08 00:40:44;51472511.5;12;2;16;2;4005;2024-03-10;2
12565;2024-03-08 00:44:33;95453362.03;18;1;1;1;2921;2024-03-09;1
12566;2024-03-08 00:46:04;176217030.32;6;8;17;8;2900;2024-03-09;1
12567;2024-03-08 00:51:38;36316343.94;29;0;22;0;3077;2024-03-10;2
12568;2024-03-08 00:53:37;57831911.16;15;6;6;6;4352;2024-03-10;2
12569;2024-03-08 00:54:24;105636472.18;21;0;5;0;706;2024-03-10;2
12570;2024-03-08 00:55:12;186074545.85;20;0;3;0;2222;2024-03-09;2
12571;2024-03-08 00:56:30;28387873.75;27;2;20;2;7485;2024-03-10;2
12572;2024-03-08 00:56:34;146423235.4;20;0;15;0;5317;2024-03-10;2
12573;2024-03-08 00:56:56;138076496.06;26;0;28;0;700;2024-03-09;1
12574;2024-03-08 00:58:10;443447885.8;27;7;24;7;335;2024-03-10;2
12575;2024-03-08 01:01:46;102595748.65;26;0;13;0;4359;2024-03-09;1
12576;2024-03-08 01:02:04;64786695.6;3;0;26;0;3207;2024-03-10;2
12577;2024-03-08 01:03:11;110928060.94;26;0;5;0;6894;2024-03-10;2
12578;2024-03-08 01:04:09;209229886.81;5;0;28;0;1041;2024-03-10;2
12579;2024-03-08 01:05:28;184482826.61;23;2;20;2;1667;2024-03-10;2
12580;2024-03-08 01:07:19;52274868.73;1;0;27;0;5639;2024-03-10;2
12581;2024-03-08 01:07:22;180541045.48;11;0;22;0;707;2024-03-09;2
12582;2024-03-08 01:10:38;54163152.2;20;0;15;0;5110;2024-03-09;1
12583;2024-03-08 01:13:06;277101076.05;22;8;11;8;2312;2024-03-10;2
12584;2024-03-08 01:15:56;197448601.6;19;7;28;7;5250;2024-03-09;1
12585;2024-03-08 01:16:17;339435294.34;18;2;19;2;6910;2024-03-10;2
12586;2024-03-08 01:17:55;111516849.62;16;2;13;2;778;2024-03-10;2
12587;2024-03-08 01:18:19;236328089.97;7;0;2;0;4580;2024-03-10;2
12588;2024-03-08 01:30:17;198770527.58;20;0;21;0;4217;2024-03-09;1
12589;2024-03-08 01:30:17;14480207.23;14;3;26;3;2886;2024-03-09;1
12590;2024-03-08 01:30:30;177495880.77;28;0;29;0;4504;2024-03-10;2
12591;2024-03-08 01:30:41;14177086.83;25;2;4;2;1743;2024-03-10;2
12592;2024-03-08 01:31:01;97400418.67;28;5;3;5;6458;2024-03-10;2
12593;2024-03-08 01:31:42;342296270.7;19;0;9;0;7126;2024-03-09;2
12594;2024-03-08 01:31:56;45079371.42;9;4;6;4;743;2024-03-10;2
12595;2024-03-08 01:32:13;128700792.71;1;0;18;0;5359;2024-03-09;2
12596;2024-03-08 01:32:44;70421559.19;23;5;11;5;2353;2024-03-10;2
12597;2024-03-08 01:33:55;107252667.58;6;1;13;1;7238;2024-03-10;2
12598;2024-03-08 01:34:13;46252217.21;3;4;14;4;602;2024-03-10;2
12599;2024-03-08 01:34:21;77424339.61;5;8;11;8;1976;2024-03-09;1
12600;2024-03-08 01:34:48;56906401.79;25;0;15;0;3003;2024-03-09;2
12601;2024-03-08 01:35:17;137360804.77;28;4;3;4;5875;2024-03-09;1
12602;2024-03-08 01:35:40;234461901.68;5;1;2;1;3354;2024-03-10;2
12603;2024-03-08 01:35:51;86718753.55;4;0;24;0;1264;2024-03-10;2
12604;2024-03-08 01:35:54;79103958.71;17;7;27;7;5805;2024-03-10;2
12605;2024-03-08 01:36:03;50441346.74;18;0;9;0;6687;2024-03-10;2
12606;2024-03-08 01:36:16;157761316.97;29;8;12;8;2274;2024-03-09;1
12607;2024-03-08 01:36:32;106192104.72;13;3;7;3;1882;2024-03-10;2
12608;2024-03-08 01:36:33;49647019.86;27;6;4;6;1167;2024-03-10;2
12609;2024-03-08 01:37:22;110928060.94;5;5;26;5;6894;2024-03-10;2
12610;2024-03-08 01:37:28;252196916.23;5;0;22;0;3555;2024-03-09;2
12611;2024-03-08 01:37:57;204517621.91;29;2;7;2;4279;2024-03-09;1
12612;2024-03-08 01:38:19;138696692.65;7;1;24;1;81;2024-03-10;2
12613;2024-03-08 01:38:41;70267537.72;23;1;18;1;6795;2024-03-10;2
12614;2024-03-08 01:39:26;43819474.65;5;4;15;4;842;2024-03-10;2
12615;2024-03-08 01:39:40;216653954.79;3;3;5;3;2943;2024-03-10;2
12616;2024-03-08 01:40:15;208658630.84;4;1;13;1;946;2024-03-10;2
12617;2024-03-08 01:40:34;40882708.05;13;0;8;0;3226;2024-03-09;1
12618;2024-03-08 01:41:19;34232808.44;27;0;18;0;194;2024-03-10;2
12619;2024-03-08 01:42:06;44275936.83;16;0;8;0;1878;2024-03-09;2
12620;2024-03-08 01:42:32;307057112.81;24;0;8;0;2323;2024-03-10;2
12621;2024-03-08 01:43:57;258730159.36;10;0;25;0;373;2024-03-10;2
12622;2024-03-08 01:44:02;11502958.24;2;8;25;8;7135;2024-03-10;2
12623;2024-03-08 01:44:19;305637262.3;16;6;24;6;6606;2024-03-10;2
12624;2024-03-08 01:44:23;25401613.44;25;7;6;7;5341;2024-03-10;2
12625;2024-03-08 01:45:49;149294757.25;8;0;7;0;6794;2024-03-09;1
12626;2024-03-08 01:45:58;75561081.85;25;0;19;0;1938;2024-03-10;2
12627;2024-03-08 01:46:10;311302758.33;7;7;13;7;62;2024-03-10;2
12628;2024-03-08 01:46:11;80924306.75;29;4;17;4;6929;2024-03-10;2
12629;2024-03-08 01:46:21;292888761.92;13;5;19;5;3787;2024-03-10;2
12630;2024-03-08 01:46:21;49245242.63;15;1;24;1;7310;2024-03-10;2
12631;2024-03-08 01:46:26;71245845.34;3;0;2;0;7343;2024-03-09;2
12632;2024-03-08 01:47:53;27440357.06;3;0;20;0;7347;2024-03-10;2
12633;2024-03-08 01:49:04;87899410.19;15;0;26;0;1068;2024-03-10;2
12634;2024-03-08 01:49:06;167281889.2;26;0;12;0;1977;2024-03-10;2
12635;2024-03-08 01:49:06;220304782.68;5;3;10;3;1065;2024-03-10;2
12636;2024-03-08 01:49:20;14593828.76;12;2;3;2;1615;2024-03-10;2
12637;2024-03-08 01:50:51;146052898.38;27;0;9;0;2990;2024-03-10;2
12638;2024-03-08 01:51:04;29115579.51;9;0;6;0;6420;2024-03-10;2
12639;2024-03-08 01:52:48;104210335.63;7;5;4;5;5187;2024-03-10;2
12640;2024-03-08 01:52:51;388508646.36;1;6;24;6;5195;2024-03-10;2
12641;2024-03-08 01:53:00;277835432.84;21;0;23;0;3947;2024-03-09;2
12642;2024-03-08 01:54:03;77084751.86;14;2;2;2;3789;2024-03-10;2
12643;2024-03-08 01:55:48;17640876.96;14;0;2;0;3410;2024-03-10;2
12644;2024-03-08 01:55:55;84153378.54;26;0;21;0;2924;2024-03-09;2
12645;2024-03-08 01:57:03;122233314.4;29;6;1;6;7008;2024-03-10;2
12646;2024-03-08 01:57:27;50961921.93;11;4;4;4;6819;2024-03-10;2
12647;2024-03-08 01:57:46;329685189.58;30;0;8;0;402;2024-03-09;2
12648;2024-03-08 01:58:27;154967228.06;13;6;21;6;625;2024-03-10;2
12649;2024-03-08 01:59:04;102595748.65;13;3;26;3;4359;2024-03-09;1
12650;2024-03-08 01:59:16;243558739.58;7;0;23;0;2919;2024-03-10;2
12651;2024-03-08 01:59:59;96227231.22;15;0;24;0;4444;2024-03-10;2
12652;2024-03-08 02:00:50;463054952.38;9;7;24;7;7189;2024-03-10;2
12653;2024-03-08 02:00:52;137589544.6;5;0;16;0;3977;2024-03-09;2
12654;2024-03-08 02:01:11;66902468.96;18;3;1;3;5817;2024-03-09;1
12655;2024-03-08 02:01:23;9055446.03;14;7;4;7;5994;2024-03-10;2
12656;2024-03-08 02:02:05;349207472.36;30;0;14;0;6269;2024-03-09;2
12657;2024-03-08 02:02:43;137360804.77;3;0;28;0;5875;2024-03-09;1
12658;2024-03-08 02:02:50;256524173.53;30;0;3;0;1361;2024-03-09;1
12659;2024-03-08 02:03:23;96691088.94;25;4;2;4;3882;2024-03-10;2
12660;2024-03-08 02:03:34;214863515.08;12;7;22;7;4590;2024-03-10;2
12661;2024-03-08 02:04:01;86364636.23;28;4;16;4;3255;2024-03-10;2
12662;2024-03-08 02:04:06;104831226.59;23;0;4;0;5472;2024-03-09;2
12663;2024-03-08 02:04:07;18939205.43;1;0;22;0;4477;2024-03-09;1
12664;2024-03-08 02:04:56;144424253.59;29;6;19;6;454;2024-03-10;2
12665;2024-03-08 02:04:57;60252675.87;7;0;4;0;1427;2024-03-09;1
12666;2024-03-08 02:06:00;394575665.5;15;2;17;2;4436;2024-03-10;2
12667;2024-03-08 02:06:45;116889186.6;26;0;29;0;3134;2024-03-10;2
12668;2024-03-08 02:06:49;25196158.89;16;0;18;0;5466;2024-03-10;2
12669;2024-03-08 02:08:34;210074512.87;5;0;12;0;5118;2024-03-09;2
12670;2024-03-08 02:09:50;97082763.39;20;0;16;0;4205;2024-03-10;2
12671;2024-03-08 02:09:58;106883009.71;12;0;26;0;565;2024-03-10;2
12672;2024-03-08 02:09:58;350404211.8;13;0;23;0;4391;2024-03-10;2
12673;2024-03-08 02:09:58;231213490.56;17;0;27;0;5067;2024-03-10;2
12674;2024-03-08 02:10:19;121081930.15;7;0;16;0;6913;2024-03-08;1
12675;2024-03-08 02:11:00;17984751.46;19;1;4;1;17;2024-03-09;1
12676;2024-03-08 02:11:04;269212845.46;3;2;10;2;4905;2024-03-10;2
12677;2024-03-08 02:11:08;323364925.78;28;0;3;0;3113;2024-03-09;2
12678;2024-03-08 02:11:41;37648886.18;5;0;16;0;1613;2024-03-10;2
12679;2024-03-08 02:12:54;56729526.98;25;0;21;0;944;2024-03-09;2
12680;2024-03-08 02:13:11;134529217.84;5;0;26;0;2230;2024-03-10;2
12681;2024-03-08 02:14:03;20536169.99;17;4;25;4;1702;2024-03-10;2
12682;2024-03-08 02:14:05;91975283.16;10;6;3;6;7122;2024-03-10;2
12683;2024-03-08 02:14:57;28608375.13;7;0;4;0;7405;2024-03-10;2
12684;2024-03-08 02:15:03;122994519.36;18;0;6;0;3971;2024-03-09;2
12685;2024-03-08 02:15:53;207791751.24;5;4;22;4;7151;2024-03-09;1
12686;2024-03-08 02:16:27;187393461.53;8;8;10;8;1914;2024-03-09;1
12687;2024-03-08 02:16:38;125553022.8;15;0;14;0;1982;2024-03-10;2
12688;2024-03-08 02:16:44;60107763.12;9;8;26;8;4928;2024-03-10;2
12689;2024-03-08 02:16:48;259787370.81;29;1;22;1;5560;2024-03-10;2
12690;2024-03-08 02:16:59;327695522.41;19;0;17;0;6376;2024-03-10;2
12691;2024-03-08 02:17:28;106830098.67;15;4;18;4;7012;2024-03-10;2
12692;2024-03-08 02:17:51;304731615.24;25;3;11;3;5682;2024-03-10;2
12693;2024-03-08 02:17:54;235104907.27;29;0;17;0;4280;2024-03-10;2
12694;2024-03-08 02:18:26;203767011.39;5;0;16;0;962;2024-03-10;2
12695;2024-03-08 02:18:42;331354657.11;12;5;24;5;3088;2024-03-10;2
12696;2024-03-08 02:19:00;318938234.64;5;5;21;5;2550;2024-03-10;2
12697;2024-03-08 02:19:42;93572216.8;30;8;1;8;176;2024-03-10;2
12698;2024-03-08 02:20:28;38784948.48;15;0;29;0;4698;2024-03-09;2
12699;2024-03-08 02:21:41;299690580.62;8;5;11;5;4517;2024-03-10;2
12700;2024-03-08 02:22:26;77013368.09;18;2;7;2;2268;2024-03-10;2
12701;2024-03-08 02:23:49;95433107.5;8;8;16;8;4346;2024-03-10;2
12702;2024-03-08 02:24:24;29412439.04;20;4;15;4;2010;2024-03-10;2
12703;2024-03-08 02:24:46;57101304.47;4;0;12;0;5136;2024-03-08;1
12704;2024-03-08 02:27:27;60520206.71;24;0;9;0;4586;2024-03-10;2
12705;2024-03-08 02:28:27;64569396.82;15;1;23;1;3622;2024-03-10;2
12706;2024-03-08 02:29:46;9582008.38;4;0;20;0;5420;2024-03-10;2
12707;2024-03-08 02:29:49;114143583.01;27;0;13;0;7019;2024-03-10;2
12708;2024-03-08 02:30:37;254287642.34;2;1;12;1;6611;2024-03-10;2
12709;2024-03-08 02:30:42;206413941.84;20;0;28;0;6355;2024-03-10;2
12710;2024-03-08 02:31:30;73567199.14;11;0;9;0;5858;2024-03-08;1
12711;2024-03-08 02:31:42;103872718.6;1;0;22;0;2567;2024-03-10;2
12712;2024-03-08 02:31:45;202859539.37;19;0;29;0;298;2024-03-10;2
12713;2024-03-08 02:31:45;226758785.88;2;0;1;0;1266;2024-03-10;2
12714;2024-03-08 02:31:47;84210862.51;21;0;19;0;4553;2024-03-10;2
12715;2024-03-08 02:31:55;68154683.05;12;0;25;0;1198;2024-03-10;2
12716;2024-03-08 02:32:15;59971453.17;12;5;25;5;92;2024-03-09;1
12717;2024-03-08 02:33:04;45266217.72;29;7;26;7;7364;2024-03-09;1
12718;2024-03-08 02:33:47;220621012.79;18;3;22;3;4473;2024-03-10;2
12719;2024-03-08 02:33:53;118550249.44;1;1;8;1;4814;2024-03-10;2
12720;2024-03-08 02:34:21;156297525.83;2;0;16;0;3116;2024-03-10;2
12721;2024-03-08 02:34:21;60042739.41;25;0;17;0;2709;2024-03-08;1
12722;2024-03-08 02:34:32;385601252.22;17;0;13;0;3136;2024-03-10;2
12723;2024-03-08 02:34:47;302798629.88;24;6;28;6;4397;2024-03-10;2
12724;2024-03-08 02:35:34;275010916.19;2;5;29;5;2427;2024-03-10;2
12725;2024-03-08 02:35:40;155838537.25;5;8;27;8;440;2024-03-10;2
12726;2024-03-08 02:37:07;91359461.43;16;4;15;4;73;2024-03-09;1
12727;2024-03-08 02:37:20;158206125.31;26;0;21;0;5587;2024-03-09;2
12728;2024-03-08 02:39:00;161769590.96;3;2;5;2;6665;2024-03-10;2
12729;2024-03-08 02:40:34;310007287.98;10;0;5;0;6186;2024-03-09;2
12730;2024-03-08 02:40:37;207039118.52;1;7;7;7;5835;2024-03-10;2
12731;2024-03-08 02:40:45;61109486.79;2;8;3;8;5425;2024-03-09;1
